📆 Saison;🚴‍♂️ Course;📅 Date;🔢 Etape;🟢 Ville départ;🏁 Ville d'arrivée;📏 Distance;🌄 Type;🥇 Vainqueur;👑 Leader général;Format vidéo;📺 Diffuseur;Rareté;Type de course;Titre;Prix vidéo
1995;Tour de France;vendredi 14 juillet 1995;12;Saint-Etienne;Mende;222,5;Accidentée;Laurent Jalabert;Miguel Indurain;Long format;France TV;Très rare;Grand Tour;;10
1995;Tour de France;samedi 15 juillet 1995;13;Mende;Revel;245;Plat;Sergueï Outschakov;Miguel Indurain;Long format;France TV;Très rare;Grand Tour;;9
1995;Tour de France;dimanche 16 juillet 1995;14;Saint-Orens-de-Gameville;Guzet-Neige;164;Montagne;Marco Pantani;Miguel Indurain;Long format;France TV;Très rare;Grand Tour;;11
1995;Tour de France;mardi 18 juillet 1995;15;Saint-Girons;Cauterets;206;Montagne;Richard Virenque;Miguel Indurain;Intégralité;France TV;Très rare;Grand Tour;;13
1995;Tour de France;mercredi 19 juillet 1995;16;Tarbes;Pau;237;Montagne;Etape neutralisée;Miguel Indurain;Long format;France TV;Très rare;Grand Tour;;11
1995;Tour de France;jeudi 20 juillet 1995;17;Pau;Bordeaux;246;Plat;Erik Zabel;Miguel Indurain;Long format;France TV;Très rare;Grand Tour;;9
1995;Tour de France;vendredi 21 juillet 1995;18;Montpon-Ménestérol;Limoges;166,5;Plat;Lance Armstrong;Miguel Indurain;Long format;France TV;Très rare;Grand Tour;;9
1995;Tour de France;samedi 22 juillet 1995;19;Lac de Vassivière;Lac de Vassivière;46,5;Chrono individuel;Miguel Indurain;Miguel Indurain;Long format;France TV;Très rare;Grand Tour;;9
1995;Tour de France;dimanche 23 juillet 1995;20;Sainte-Geneviève-des-Bois;Paris-Champs-Elysées;155;Plat;Djamolidine Abdoujaparov;Miguel Indurain;Long format;France TV;Très rare;Grand Tour;;9
1995;Championnat du Monde;dimanche 8 octobre 1995;;Duitama;Duitama;265,5;Course en ligne;Abraham Olano;;Long format;France TV;Très rare;Classique ou Semi-classique;;10
1995;Tour de Lombardie;samedi 21 octobre 1995;;Varèse;Bergame;252;Classique;Gianni Faresin;;Long format;France TV;Très rare;Classique ou Semi-classique;;10
1996;Milan-San Remo;samedi 16 mars 1996;;Milano;Sanremo;294;Classique;Gabriele Colombo;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1996;Tour des Flandres;dimanche 7 avril 1996;;Sint-Niklaas;Meerbeke (Ninove);269;Classique;Michele Bartoli;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1996;Paris-Roubaix;dimanche 14 avril 1996;;Compiègne;Roubaix;262;Classique;Johan Museeuw;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1996;Flèche Wallonne;mercredi 17 avril 1996;;Spa;Huy;200;Classique;Lance Armstrong;;Long format;Eurosport;Très rare;Classique ou Semi-classique;;9
1996;Amstel Gold Race;samedi 27 avril 1996;;Heerlen;Maastricht;253;Classique;Stefano Zanini;;Long format;France 2;Très rare;Classique ou Semi-classique;;9
1996;Dauphiné Libéré;samedi 8 juin 1996;6;Digne-les-Bains;Briançon;211;Accidentée;Miguel Indurain;Miguel Induráin;Long format;France TV;Très rare;Autre;;7
1996;Tour de France;samedi 29 juin 1996;0;’s-Hertogenbosch;’s-Hertogenbosch;9,4;Prologue;Alex Zülle;Alex Zülle;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;dimanche 30 juin 1996;1;’s-Hertogenbosch;’s-Hertogenbosch;209;Plat;Frédéric Moncassin;Alex Zülle;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;lundi 1 juillet 1996;2;’s-Hertogenbosch;Wasquehal;247,5;Plat;Mario Cipollini;Alex Zülle;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;mardi 2 juillet 1996;3;Wasquehal;Nogent-sur-Oise;195;Plat;Erik Zabel;Frédéric Moncassin;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;mercredi 3 juillet 1996;4;Soissons;Lac de Madine;232;Plat;Cyril Saugrain;Stéphane Heulot;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;jeudi 4 juillet 1996;5;Lac de Madine;Besançon;232;Plat;Jeroen Blijlevens;Stéphane Heulot;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;vendredi 5 juillet 1996;6;Arc-et-Senans;Aix-les-Bains;207;Accidentée;Michael Boogerd;Stéphane Heulot;Long format;France TV;Très rare;Grand Tour;;9
1996;Tour de France;samedi 6 juillet 1996;7;Chambéry;Les Arcs;200;Montagne;Luc Leblanc;Evgueni Berzin;Long format;France TV;Très rare;Grand Tour;;10
1996;Tour de France;dimanche 7 juillet 1996;8;Bourg-Saint-Maurice;Val d'Isère;30,5;Chrono individuel;Evgueni Berzin;Evgueni Berzin;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;lundi 8 juillet 1996;9;Le Monêtier-les-Bains;Sestrières;46;Montagne;Bjarne Riis;Bjarne Riis;Court format;France TV;Très rare;Grand Tour;;9
1996;Tour de France;mardi 9 juillet 1996;10;Turin;Gap;208,5;Accidentée;Erik Zabel;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9
1996;Tour de France;jeudi 11 juillet 1996;11;Gap;Valence;202;Accidentée;José Jaime González;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9
1996;Tour de France;vendredi 12 juillet 1996;12;Valence;Le Puy-en-Velay;143,5;Accidentée;Pascal Richard;Bjarne Riis;Intégralité;France TV;Très rare;Grand Tour;;10
1996;Tour de France;samedi 13 juillet 1996;13;Le Puy-en-Velay;Super-Besse;177;Accidentée;Rolf Sørensen;Bjarne Riis;Intégralité;France TV;Très rare;Grand Tour;;10
1996;Tour de France;dimanche 14 juillet 1996;14;Besse;Tulle;185;Accidentée;Djamolidine Abdoujaparov;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9
1996;Tour de France;lundi 15 juillet 1996;15;Brive;Villeneuve-sur-Lot;176;Plat;Massimo Podenzana;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;mardi 16 juillet 1996;16;Agen;Lourdes-Hautacam;199;Montagne;Bjarne Riis;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;10
1996;Tour de France;mercredi 17 juillet 1996;17;Argelès-Gazost;Pampelune;262;Montagne;Laurent Dufaux;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;10
1996;Tour de France;jeudi 18 juillet 1996;18;Pampelune;Hendaye;154,5;Accidentée;Bart Voskamp;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9
1996;Tour de France;vendredi 19 juillet 1996;19;Hendaye;Bordeaux;226,5;Plat;Frédéric Moncassin;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;samedi 20 juillet 1996;20;Bordeaux;Saint-Emilion;63,5;Chrono individuel;Jan Ullrich;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;8
1996;Tour de France;dimanche 21 juillet 1996;21;Palaiseau;Paris-Champs-Elysées;147,5;Plat;Fabio Baldato;Bjarne Riis;Intégralité;France TV;Très rare;Grand Tour;;9
1996;Championnat du Monde;dimanche 13 octobre 1996;;Lugano;Lugano;252;Course en ligne;Johan Museeuw;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1996;Tour de Lombardie;samedi 19 octobre 1996;;Varèse;Bergame;250;Classique;Andrea Tafi;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Milan-San Remo;samedi 22 mars 1997;;Milano;Sanremo;294;Classique;Erik Zabel;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Tour des Flandres;dimanche 6 avril 1997;;Sint-Niklaas;Meerbeke (Ninove);256;Classique;Rolf Sørensen;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Paris-Roubaix;dimanche 13 avril 1997;;Compiègne;Roubaix;267;Classique;Frédéric Guesdon;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Flèche Wallonne;mercredi 16 avril 1997;;Spa;Huy;200;Classique;Laurent Jalabert;;Long format;Eurosport;Très rare;Classique ou Semi-classique;;9
1997;Amstel Gold Race;samedi 26 avril 1997;;Heerlen;Maastricht;259;Classique;Bjarne Riis;;Long format;France 2;Très rare;Classique ou Semi-classique;;9
1997;Dauphiné Libéré;samedi 14 juin 1997;6;Digne-les-Bains;Briançon;187;Montagne;Abraham Olano;Udo Bölts;Long format;France TV;Très rare;Autre;;7
1997;Dauphiné Libéré;dimanche 15 juin 1997;7;Briançon;Chambéry;182;Montagne;Andrey Teteryuk;Udo Bölts;Long format;France TV;Très rare;Autre;;7
1997;Tour de France;samedi 5 juillet 1997;0;Rouen;Rouen;7,3;Prologue;Chris Boardman;Chris Boardman;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;dimanche 6 juillet 1997;1;Rouen;Forges-les-Eaux;192;Plat;Mario Cipollini;Mario Cipollini;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;lundi 7 juillet 1997;2;Saint-Valery-en-Caux;Vire;262;Plat;Mario Cipollini;Mario Cipollini;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;mardi 8 juillet 1997;3;Vire;Plumelec;224;Plat;Erik Zabel;Mario Cipollini;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;mercredi 9 juillet 1997;4;Plumelec;Puy du Fou;223;Plat;Nicola Minali;Mario Cipollini;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;jeudi 10 juillet 1997;5;Chantonnay;La Châtre;261,5;Plat;Cédric Vasseur;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;vendredi 11 juillet 1997;6;Le Blanc;Marennes;215,5;Plat;Jeroen Blijlevens;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;samedi 12 juillet 1997;7;Marennes;Bordeaux;194;Plat;Erik Zabel;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;dimanche 13 juillet 1997;8;Sauternes;Pau;161,5;Plat;Erik Zabel;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;lundi 14 juillet 1997;9;Pau;Loudenvielle;182;Montagne;Laurent Brochard;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;10
1997;Tour de France;mardi 15 juillet 1997;10;Luchon;Andorre-Arcalis;252,5;Montagne;Jan Ullrich;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;10
1997;Tour de France;mercredi 16 juillet 1997;11;Andorre;Perpignan;192;Accidentée;Laurent Desbiens;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9
1997;Tour de France;vendredi 18 juillet 1997;12;Saint-Etienne;Saint-Etienne;55,5;Chrono individuel;Jan Ullrich;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;samedi 19 juillet 1997;13;Saint-Etienne;Alpe d'Huez;203,5;Montagne;Marco Pantani;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;10
1997;Tour de France;dimanche 20 juillet 1997;14;Bourg d'Oisans;Courchevel;148;Montagne;Richard Virenque;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;10
1997;Tour de France;lundi 21 juillet 1997;15;Courchevel;Morzine;208,5;Montagne;Marco Pantani;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;10
1997;Tour de France;mardi 22 juillet 1997;16;Morzine;Fribourg;181;Accidentée;Christophe Mengin;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9
1997;Tour de France;mercredi 23 juillet 1997;17;Fribourg;Colmar;218,5;Plat;Neil Stephens;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;jeudi 24 juillet 1997;18;Colmar;Montbéliard;175,5;Accidentée;Didier Rous;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9
1997;Tour de France;vendredi 25 juillet 1997;19;Montbéliard;Dijon;172;Plat;Mario Traversoni;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;samedi 26 juillet 1997;20;Disneyland Paris;Disneyland Paris;63;Chrono individuel;Abraham Olano;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;8
1997;Tour de France;dimanche 27 juillet 1997;21;Disneyland Paris;Paris-Champs-Elysées;149,5;Plat;Nicola Minali;Jan Ullrich;Intégralité;France TV;Très rare;Grand Tour;;9
1997;Championnat du Monde;dimanche 12 octobre 1997;;Saint-Sébastien;Saint-Sébastien;265,5;Course en ligne;Laurent Brochard;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Tour de Lombardie;samedi 18 octobre 1997;;Varèse;Bergame;250;Classique;Laurent Jalabert;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Milan-San Remo;samedi 21 mars 1998;;Milano;Sanremo;294;Classique;Erik Zabel;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Tour des Flandres;dimanche 5 avril 1998;;Bruges;Meerbeke (Ninove);277;Classique;Johan Museeuw;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Paris-Roubaix;dimanche 12 avril 1998;;Compiègne;Roubaix;267;Classique;Franco Ballerini;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Amstel Gold Race;samedi 25 avril 1998;;Maastricht;Maastricht;257;Classique;Rolf Jaermann;;Long format;France 2;Très rare;Classique ou Semi-classique;;9
1998;Tour de France;samedi 11 juillet 1998;0;Dublin;Dublin;5,6;Prologue;Chris Boardman;Chris Boardman;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;dimanche 12 juillet 1998;1;Dublin;Dublin;186,5;Plat;Tom Steels;Chris Boardman;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;lundi 13 juillet 1998;2;Enniscorthy;Cork;205,5;Plat;Ján Svorada;Erik Zabel;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;mardi 14 juillet 1998;3;Roscoff;Lorient;169;Plat;Jens Heppner;Erik Zabel;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;mercredi 15 juillet 1998;4;Plouay;Cholet;252;Plat;Jeroen Blijlevens;Stuart O'Grady;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;jeudi 16 juillet 1998;5;Cholet;Châteauroux;228,5;Plat;Mario Cipollini;Stuart O'Grady;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;vendredi 17 juillet 1998;6;La Châtre;Brive;204,5;Plat;Mario Cipollini;Stuart O'Grady;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;samedi 18 juillet 1998;7;Meyrignac-l'Église;Corrèze;58;Chrono individuel;Jan Ullrich;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;dimanche 19 juillet 1998;8;Brive;Montauban;190,5;Plat;Jacky Durand;Laurent Desbiens;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;lundi 20 juillet 1998;9;Montauban;Pau;210;Plat;Léon van Bon;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;mardi 21 juillet 1998;10;Pau;Luchon;196,5;Montagne;Rodolfo Massi;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;10
1998;Tour de France;mercredi 22 juillet 1998;11;Luchon;Plateau de Beille;170;Montagne;Marco Pantani;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;10
1998;Tour de France;vendredi 24 juillet 1998;12;Tarascon-sur-Ariège;Le Cap d'Agde;222;Plat;Tom Steels;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;samedi 25 juillet 1998;13;Frontignan;Carpentras;196;Plat;Daniele Nardello;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;dimanche 26 juillet 1998;14;Valréas;Grenoble;186,5;Accidentée;Stuart O'Grady;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9
1998;Tour de France;lundi 27 juillet 1998;15;Grenoble;Les Deux-Alpes;189;Montagne;Marco Pantani;Marco Pantani;Intégralité;France TV;Très rare;Grand Tour;;11
1998;Tour de France;mardi 28 juillet 1998;16;Vizille;Albertville;204;Montagne;Jan Ullrich;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;10
1998;Tour de France;mercredi 29 juillet 1998;17;Albertville;Aix-les-Bains;149;Montagne;Etape neutralisée;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;10
1998;Tour de France;jeudi 30 juillet 1998;18;Aix-les-Bains;Neuchâtel;218,5;Accidentée;Tom Steels;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;9
1998;Tour de France;vendredi 31 juillet 1998;19;La Chaux-de-Fonds;Autun;242;Plat;Magnus Bäckstedt;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;samedi 1 août 1998;20;Montceau-les-Mines;Le Creusot;52;Chrono individuel;Jan Ullrich;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;8
1998;Tour de France;dimanche 2 août 1998;21;Melun;Paris-Champs-Elysées;147,5;Plat;Tom Steels;Marco Pantani;Intégralité;France TV;Très rare;Grand Tour;;9
1998;Vuelta;samedi 12 septembre 1998;8;Palma de Mallorca;Palma de Mallorca;181,5;Accidentée;Fabrizio Guidi;José María Jiménez;Long format;France TV;Très rare;Grand Tour;;9
1998;Vuelta;samedi 26 septembre 1998;21;Fuenlabrada;Fuenlabrada;39;Chrono individuel;Alex Zülle;Abraham Olano;Long format;France TV;Très rare;Grand Tour;;8
1998;Vuelta;dimanche 27 septembre 1998;22;Madrid;Madrid;163;Plat;Markus Zberg;Abraham Olano;Long format;France TV;Très rare;Grand Tour;;8
1998;Championnat du Monde;dimanche 11 octobre 1998;;Valkenburg;Valkenburg;258;Course en ligne;Oscar Camenzind;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Tour de Lombardie;samedi 17 octobre 1998;;Varèse;Bergame;253;Classique;Oscar Camenzind;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1999;Milan-San Remo;samedi 20 mars 1999;;Milano;Sanremo;294;Classique;Andrei Tchmil;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1999;Tour des Flandres;dimanche 4 avril 1999;;Bruges;Meerbeke (Ninove);270;Classique;Peter Van Petegem;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1999;Paris-Roubaix;dimanche 11 avril 1999;;Compiègne;Roubaix;273;Classique;Andrea Tafi;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1999;Amstel Gold Race;samedi 24 avril 1999;;Maastricht;Maastricht;253;Classique;Michael Boogerd;;Long format;France 2;Très rare;Classique ou Semi-classique;;9
1999;Giro;mercredi 19 mai 1999;5;Terme Luigiane;Monte Sirino;147;Montagne;José Jaime González;Laurent Jalabert;Long format;Eurosport;Très rare;Grand Tour;;10
1999;Giro;dimanche 23 mai 1999;9;Ancône;Ancône;32;Chrono individuel;Laurent Jalabert;Laurent Jalabert;Long format;Eurosport;Très rare;Grand Tour;;8
1999;Giro;jeudi 27 mai 1999;13;Sassuolo;Rapallo;243;Montagne;Richard Virenque;Laurent Jalabert;Long format;Eurosport;Très rare;Grand Tour;;10
1999;Giro;samedi 29 mai 1999;14;Bra;Borgo San Dalmazzo;187;Montagne;Paolo Savoldelli;Marco Pantani;Long format;Eurosport;Très rare;Grand Tour;;10
1999;Giro;mercredi 2 juin 1999;18;Trévise;Trévise;45;Chrono individuel;Serhiy Honchar;Marco Pantani;Long format;Eurosport;Très rare;Grand Tour;;8
1999;Giro;jeudi 3 juin 1999;19;Castelfranco Veneto;Alpe di Pampeago;166;Montagne;Marco Pantani;Marco Pantani;Long format;Eurosport;Très rare;Grand Tour;;10
1999;Giro;vendredi 4 juin 1999;20;Predazzo;Madonna di Campiglio;175;Montagne;Marco Pantani;Marco Pantani;Long format;Eurosport;Très rare;Grand Tour;;10
1999;Giro;samedi 5 juin 1999;21;Madonna di Campiglio;Aprica;190;Montagne;Roberto Heras;Ivan Gotti;Long format;Eurosport;Très rare;Grand Tour;;10
1999;Tour de France;samedi 3 juillet 1999;0;Puy du Fou;Puy du Fou;7;Prologue;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
1999;Tour de France;dimanche 4 juillet 1999;1;Montaigu;Challans;203;Plat;Jaan Kirsipuu;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;8
1999;Tour de France;lundi 5 juillet 1999;2;Challans;Saint-Nazaire;176;Plat;Tom Steels;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;8
1999;Tour de France;mardi 6 juillet 1999;3;Nuits-Saint-Georges;Laval;194,5;Plat;Tom Steels;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;8
1999;Tour de France;mercredi 7 juillet 1999;4;Laval;Blois;194,5;Plat;Mario Cipollini;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;8
1999;Tour de France;jeudi 8 juillet 1999;5;Bonneval;Amiens;233,5;Plat;Mario Cipollini;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;8
1999;Tour de France;vendredi 9 juillet 1999;6;Amiens;Maubeuge;171,5;Plat;Mario Cipollini;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;8
1999;Tour de France;samedi 10 juillet 1999;7;Avesnes-sur-Alpe;Thionville;227;Plat;Mario Cipollini;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;8
1999;Tour de France;dimanche 11 juillet 1999;8;Metz;Metz;56,5;Chrono individuel;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
