📆 Saison;🚴‍♂️ Course;📅 Date;🔢 Etape;🟢 Ville départ;🏁 Ville d'arrivée;📏 Distance;🌄 Type;🥇 Vainqueur;👑 Leader général;Format vidéo;📺 Diffuseur;Rareté;Type de course;Titre;Prix vidéo
2005;Tour de France;09-juil-05;8;Pforzheim;Gérardmer;231;Accidentée;Pieter Weening;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;10-juil-05;9;Gérardmer;Mulhouse;170;Accidentée;Michael Rasmussen;Jens Voigt;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;12-juil-05;10;Grenoble;Courchevel;192;Montagne;Alejandro Valverde;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;13-juil-05;11;Courchevel;Briançon;192;Montagne;Alexandre Vinokourov;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;14-juil-05;12;Briançon;Digne-les-Bains;187;Accidentée;David Moncoutié;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;15-juil-05;13;Miramas;Montpellier;173,5;Plat;Robbie McEwen;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;16-juil-05;14;Bagnoles-de-l'Orne;Ax-3-Domaines;220;Montagne;Georg Totschnig;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;17-juil-05;15;Lézat-sur-Lèze;Saint-Lary-Soulan - Pla d'Adet;502;Montagne;George Hincapie;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;19-juil-05;16;Mourenx;Pau;177;Montagne;Óscar Pereiro Sío;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;20-juil-05;17;Pau;Revel;239;Plat;Paolo Savoldelli;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;21-juil-05;18;Albi;Mende;189;Accidentée;Marcos Serrano;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;22-juil-05;19;Issoire;Le Puy-en-Velay;154;Accidentée;Giuseppe Guerini;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;23-juil-05;20;Saint-Etienne;Saint-Etienne;55;Chrono individuel;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8,5
2005;Tour de France;24-juil-05;21;Corbeil-Essonnes;Paris-Champs-Elysées;144,5;Plat;Alexandre Vinokourov;Lance Armstrong;Intégralité;France TV;Très rare;Grand Tour;;10
2005;Championnat du Monde;25-sept-05;;Madrid;Madrid;273;Course en ligne;Tom Boonen;;Court format;France TV;Très rare;Classique ou Semi-classique;;7
2005;Tour de Lombardie;15-oct-05;;Mendrisio;Côme;246;Classique;Paolo Bettini;;Long format;France TV;Très rare;Classique ou Semi-classique;;7,5
2006;Milan-San Remo;18-mars-06;;Milano;Sanremo;294;Classique;Filippo Pozzato;;Long format;Eurosport;Rare;Classique ou Semi-classique;;6
2006;Tour des Flandres;02-avr-06;;Bruges;Meerbeke (Ninove);258;Classique;Tom Boonen;;Long format;Eurosport, France TV, RTBF;Rare;Classique ou Semi-classique;;6
2006;Paris-Roubaix;09-avr-06;;Compiègne;Roubaix;259;Classique;Fabian Cancellara;;Long format;France TV;Rare;Classique ou Semi-classique;;6
2006;Amstel Gold Race;16-avr-06;;Maastricht;Fauquemont;253;Classique;Fränk Schleck;;Long format;Eurosport, France 3;Rare;Classique ou Semi-classique;;6
2006;Flèche Wallonne;19-avr-06;;Charleroi;Huy;202;Classique;Alejandro Valverde;;Long format;Eurosport, France 3;Rare;Classique ou Semi-classique;;6
2006;Giro;06-mai-06;1;Seraing;Seraing;6,2;Chrono individuel;Paolo Savoldelli;Paolo Savoldelli;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Giro;08-mai-06;3;Perwez;Namur;202;Accidentée;Stefan Schumacher;Stefan Schumacher;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Giro;11-mai-06;5;Piacenza;Cremona;38;Chrono par équipe;Team CSC;Serhiy Honchar;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Giro;13-mai-06;7;Cesena;Saltara;236;Accidentée;Rik Verbrugghe;Serhiy Honchar;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Giro;18-mai-06;11;Pontedera;Pontedera;50;Chrono individuel;Jan Ullrich;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Giro;19-mai-06;12;Livorno;Sestri Levante;171;Accidentée;Joan Horrach;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Giro;23-mai-06;16;Rovato;Trento;173;Accidentée;Ivan Basso;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Giro;26-mai-06;19;Pordenone;Passo di San Pellegrino;224;Montagne;Juan Manuel Gárate;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Giro;27-mai-06;20;Trento;Aprica;211;Montagne;Ivan Basso;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Giro;28-mai-06;21;Museo del Ghisallo;Milan;140;Plat;Robert Förster;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;6,5
2006;Dauphiné Libéré;04-juin-06;;Annecy;Annecy;4,1;Prologue;David Zabriskie;David Zabriskie;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;05-juin-06;1;Annecy;Bourgoin-Jallieu;207;Accidentée;Fabian Wegmann;Fabian Wegmann;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;08-juin-06;4;Tain-l'Hermitage;Mont Ventoux;186;Montagne;Denis Menchov;Levi Leipheimer;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;09-juin-06;5;Sisteron;Briançon;155;Montagne;Ludovic Turpin;Levi Leipheimer;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;10-juin-06;6;Briançon;La Toussuire;169;Montagne;Iban Mayo;Levi Leipheimer;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;11-juin-06;7;Saint-Jean-de-Maurienne;Grenoble;131;Plat;Thor Hushovd;Levi Leipheimer;Long format;France TV;Très rare;Autre;;6
2006;Tour de France;01-juil-06;0;Strasbourg;Strasbourg;7,1;Prologue;Thor Hushovd;Thor Hushovd;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;02-juil-06;1;Strasbourg;Strasbourg;184,5;Plat;Jimmy Casper;George Hincapie;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;03-juil-06;2;Obernai;Esch-sur-Alzette;228,5;Plat;Robbie McEwen;Thor Hushovd;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;04-juil-06;3;Esch-sur-Alzette;Valkenburg;216,5;Accidentée;Matthias Kessler;Tom Boonen;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;05-juil-06;4;Huy;Saint-Quentin;207;Plat;Robbie McEwen;Tom Boonen;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;06-juil-06;5;Beauvais;Caen;225;Plat;Óscar Freire;Tom Boonen;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;07-juil-06;6;Lisieux;Vitré;189;Plat;Robbie McEwen;Tom Boonen;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;08-juil-06;7;Saint-Grégoire;Rennes;52;Chrono individuel;Serhiy Honchar;Serhiy Honchar;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;09-juil-06;8;Saint-Méen-le-Grand;Lorient;181;Plat;Sylvain Calzati;Serhiy Honchar;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;11-juil-06;9;Bordeaux;Dax;169,5;Plat;Óscar Freire;Serhiy Honchar;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;12-juil-06;10;Cambo-les-Bains;Pau;190,5;Montagne;Juan Miguel Mercado;Cyril Dessel;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;13-juil-06;11;Tarbes;Pla de Beret;206,5;Montagne;Denis Menchov;Floyd Landis;Intégralité;France TV;Rare;Grand Tour;;8
2006;Tour de France;14-juil-06;12;Luchon;Carcassonne;211,5;Accidentée;Yaroslav Popovych;Floyd Landis;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;15-juil-06;13;Béziers;Montélimar;230;Plat;Jens Voigt;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;16-juil-06;14;Montélimar;Gap;180,5;Montagne;Pierrick Fédrigo;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;18-juil-06;15;Gap;Alpe d'Huez;187;Montagne;Fränk Schleck;Floyd Landis;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;19-juil-06;16;Bourg d'Oisans;La Toussuire;182;Montagne;Michael Rasmussen;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;20-juil-06;17;Saint-Jean-de-Maurienne;Morzine;200,5;Montagne;Carlos Sastre;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;21-juil-06;18;Morzine;Mâcon;197;Plat;Matteo Tosatto;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;22-juil-06;19;Le Creusot;Montceau-les-Mines;56;Chrono individuel;Serhiy Honchar;Floyd Landis;Long format;France TV;Rare;Grand Tour;;6,5
2006;Tour de France;23-juil-06;20;Antony;Paris-Champs-Elysées;152;Plat;Thor Hushovd;Floyd Landis;Long format;France TV;Rare;Grand Tour;;6,5
2006;Championnat du Monde;24-sept-06;;Salzbourg;Salzbourg;265,9;Course en ligne;Paolo Bettini;;Long format;France TV;Rare;Classique ou Semi-classique;;6
2007;Milan-San Remo;24-mars-07;;Milano;Sanremo;294;Classique;Óscar Freire;;Long format;Eurosport;Rare;Classique ou Semi-classique;;6
2007;Tour des Flandres;08-avr-07;;Bruges;Meerbeke (Ninove);259;Classique;Alessandro Ballan;;Long format;Eurosport;Rare;Classique ou Semi-classique;;6
2007;Paris-Roubaix;15-avr-07;;Compiègne;Roubaix;259,5;Classique;Stuart O'Grady;;Long format;France TV;Rare;Classique ou Semi-classique;;6
2007;Amstel Gold Race;22-avr-07;;Maastricht;Fauquemont;253;Classique;Stefan Schumacher;;Long format;France 3;Rare;Classique ou Semi-classique;;6
2007;Giro;13-mai-07;2;Tempio Pausania;Bosa;205;Accidentée;Robbie McEwen;Danilo Di Luca;Long format;Eurosport;Rare;Grand Tour;;6,5
2007;Giro;14-mai-07;3;Barumini;Cagliari;181;Accidentée;Alessandro Petacchi;Enrico Gasparotto;Long format;Eurosport;Rare;Grand Tour;;6,5
2007;Giro;16-mai-07;4;Salerno;Montevergine di Mercogliano;153;Accidentée;Danilo Di Luca;Danilo Di Luca;Long format;Eurosport;Rare;Grand Tour;;6,5
2007;Giro;17-mai-07;5;Teano;Frascati;173;Accidentée;Robert Förster;Alessandro Petacchi;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;18-mai-07;6;Tivoli;Spoleto;177;Accidentée;Luis Felipe Laverde;Marco Pinotti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;19-mai-07;7;Spoleto;Scarperia;254;Accidentée;Alessandro Petacchi;Marco Pinotti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;20-mai-07;8;Barberino di Mugello;Fiorano Modenese;200;Accidentée;Kurt Asle Arvesen;Alexandr Arekeev;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;22-mai-07;10;Camaiore;Santuario Nostra Signora della Guardia;250;Accidentée;Leonardo Piepoli;Andrea Noè;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;23-mai-07;11;Serravalle Scrivia;Pinerolo;198;Accidentée;Alessandro Petacchi;Andrea Noè;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;24-mai-07;12;Scalenghe;Briançon;163;Montagne;Danilo Di Luca;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;25-mai-07;13;Biella;Santuario di Oropa;12,6;Chrono individuel;Marzio Bruseghin;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;27-mai-07;15;Trento;Tre Cime di Lavaredo;184;Montagne;Riccardo Riccò;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;30-mai-07;17;Lienz;Monte Zoncolan;142;Montagne;Gilberto Simoni;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;31-mai-07;18;Udine;Riese Pio X;203;Accidentée;Alessandro Petacchi;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;01-juin-07;19;Treviso;Terme di Comano;179;Accidentée;Iban Mayo;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;02-juin-07;20;Bardolino;Verona;43;Chrono individuel;Paolo Savoldelli;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Giro;03-juin-07;21;Vestone;Milan;185;Accidentée;Alessandro Petacchi;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7,5
2007;Dauphiné Libéré;12-juin-07;2;Saint-Paul-en-Jarez;Saint-Étienne;157;Accidentée;Christophe Moreau;Christophe Moreau;Long format;Eurosport;Très rare;Autre;;6
2007;Dauphiné Libéré;13-juin-07;3;Anneyron;Anneyron;40,7;Chrono individuel;Alexandre Vinokourov;Alexandre Vinokourov;Long format;Eurosport;Très rare;Autre;;6
2007;Dauphiné Libéré;14-juin-07;4;Hauterives;Mont Ventoux;197;Montagne;Christophe Moreau;Andrey Kashechkin;Long format;France TV;Très rare;Autre;;6
2007;Dauphiné Libéré;15-juin-07;5;Nyons;Digne-les-Bains;195;Accidentée;Antonio Colom;Andrey Kashechkin;Long format;Eurosport;Très rare;Autre;;6
2007;Dauphiné Libéré;16-juin-07;6;Gap;Valloire;198;Montagne;Maxim Iglinskiy;Christophe Moreau;Long format;France TV;Très rare;Autre;;6
2007;Dauphiné Libéré;17-juin-07;7;Valloire;Annecy;129;Accidentée;Alexandre Vinokourov;Christophe Moreau;Long format;France TV;Très rare;Autre;;6
2007;Tour de France;07-juil-07;0;Londres;Londres;7,9;Prologue;Fabian Cancellara;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;08-juil-07;1;Londres;Canterbury;203;Plat;Robbie McEwen;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;09-juil-07;2;Dunkerque;Le Grand-Bornand;167;Plat;Gert Steegmans;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;10-juil-07;3;Waregem;Compiègne;236;Plat;Fabian Cancellara;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;11-juil-07;4;Villers-Cotterêts;Joigny;190;Plat;Thor Hushovd;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;12-juil-07;5;Chablis;Autun;184;Accidentée;Filippo Pozzato;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;13-juil-07;6;Semur-en-Auxois;Bourg-en-Bresse;200;Plat;Tom Boonen;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;14-juil-07;7;Bourg-en-Bresse;Le Grand-Bornand;197;Montagne;Linus Gerdemann;Linus Gerdemann;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;15-juil-07;8;Le Grand-Bornand;Tignes;165;Montagne;Michael Rasmussen;Michael Rasmussen;Intégralité;France TV;Rare;Grand Tour;;8
2007;Tour de France;17-juil-07;9;Val d'Isère;Briançon;159,5;Montagne;Mauricio Soler;Michael Rasmussen;Intégralité;France TV;Rare;Grand Tour;;8
2007;Tour de France;18-juil-07;10;Tallard;Marseille;229,5;Plat;Cédric Vasseur;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;19-juil-07;11;Marseille;Montpellier;180;Plat;Robert Hunter;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;20-juil-07;12;Montpellier;Castres;179;Accidentée;Tom Boonen;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;21-juil-07;13;Albi;Albi;54;Chrono individuel;Cadel Evans;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;22-juil-07;14;Mazamet;Plateau de Beille;197;Montagne;Alberto Contador;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;23-juil-07;15;Foix;Loudenvielle;196;Montagne;Kim Kirchen;Michael Rasmussen;Intégralité;France TV;Très rare;Grand Tour;;9
2007;Tour de France;25-juil-07;16;Orthez;Gourette-Aubisque;218,5;Montagne;Michael Rasmussen;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;26-juil-07;17;Pau;Castelsarrasin;188,5;Accidentée;Daniele Bennati;Alberto Contador;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;27-juil-07;18;Cahors;Angoulême;211;Plat;Sandy Casar;Alberto Contador;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;28-juil-07;19;Cognac;Angoulême;55,5;Chrono individuel;Levi Leipheimer;Alberto Contador;Long format;France TV;Rare;Grand Tour;;6,5
2007;Tour de France;29-juil-07;20;Marcoussis;Paris-Champs-Elysées;146;Plat;Daniele Bennati;Alberto Contador;Long format;France TV;Rare;Grand Tour;;6,5
2007;Championnat du Monde;30-sept-07;;Stuttgart;Stuttgart;267,4;Course en ligne;Paolo Bettini;;Court format;France TV;Très rare;Classique ou Semi-classique;;6,5
2008;Milan-San Remo;22-mars-08;;Milano;Sanremo;298;Classique;Fabian Cancellara;;Long format;Eurosport;Très rare;Classique ou Semi-classique;;7
2008;Paris-Roubaix;13-avr-08;;Compiègne;Roubaix;259,5;Classique;Tom Boonen;;Long format;France TV;Très rare;Classique ou Semi-classique;;7
2008;Flèche Wallonne;23-avr-08;;Charleroi;Huy;199;Classique;Kim Kirchen;;Long format;France 3;Très rare;Classique ou Semi-classique;;7
2008;Giro;11-mai-08;2;Cefalù;Agrigento;207;Accidentée;Riccardo Riccò;Franco Pellizotti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;14-mai-08;5;Belvedere Marittimo;Contursi Terme;203;Accidentée;Pavel Brutt;Franco Pellizotti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;15-mai-08;6;Potenza;Peschici;231,6;Accidentée;Matteo Priamo;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;16-mai-08;7;Vasto;Pescocostanzo;180;Accidentée;Gabriele Bosisio;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;17-mai-08;8;Rivisondoli;Tivoli;208;Accidentée;Riccardo Riccò;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;18-mai-08;9;Civitavecchia;San Vincenzo;218;Plat;Daniele Bennati;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;21-mai-08;11;Urbana;Cesena;199;Accidentée;Alessandro Bertolini;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;22-mai-08;12;Forlì;Carpi;172;Plat;Daniele Bennati;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;23-mai-08;13;Modena;Cittadella;177;Plat;Mark Cavendish;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;24-mai-08;14;Verona;Alpe di Pampeago;195;Montagne;Emanuele Sella;Gabriele Bosisio;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;25-mai-08;15;Arabba;Passo Fedaia;153;Montagne;Emanuele Sella;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;26-mai-08;16;San Vigilio di Marebbe;Plan de Corones;12,8;Chrono individuel;Franco Pellizotti;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;28-mai-08;17;Sondrio;Locarno;146;Plat;André Greipel;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;29-mai-08;18;Mendrisio;Varese;147;Accidentée;Jens Voigt;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;30-mai-08;19;Legnano;Presolana;238;Montagne;Vasil Kiryienka;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;31-mai-08;20;Rovetta;Tirano;224;Montagne;Emanuele Sella;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Giro;01-juin-08;21;Milan;Milan;28,5;Chrono individuel;Marco Pinotti;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7,5
2008;Dauphiné Libéré;09-juin-08;1;Avignon;Privas;194;Accidentée;Alejandro Valverde;Thor Hushovd;Long format;Eurosport;Très rare;Autre;;6
2008;Dauphiné Libéré;10-juin-08;2;Bourg-Saint-Andéol;Vienne;184;Accidentée;George Hincapie;Thor Hushovd;Long format;Eurosport;Très rare;Autre;;6
2008;Dauphiné Libéré;12-juin-08;4;Vienne;Annemasse;193;Accidentée;Cyril Dessel;Alejandro Valverde;Long format;Eurosport;Très rare;Autre;;6
2008;Dauphiné Libéré;13-juin-08;5;Ville-la-Grand;Morzine;125;Montagne;Yuri Trofimov;Alejandro Valverde;Long format;France TV;Très rare;Autre;;6
2008;Dauphiné Libéré;14-juin-08;6;Morzine;La Toussuire;233;Montagne;Chris Anker Sørensen;Alejandro Valverde;Long format;France TV;Très rare;Autre;;6
2008;Tour de France;05-juil-08;1;Brest;Plumelec;197,5;Accidentée;Alejandro Valverde;Alejandro Valverde;Long format;France TV;Rare;Grand Tour;;6,5
2008;Tour de France;06-juil-08;2;Auray;Saint-Brieuc;164,5;Plat;Thor Hushovd;Alejandro Valverde;Long format;France TV;Rare;Grand Tour;;6,5
2008;Tour de France;07-juil-08;3;Saint-Malo;Nantes;208;Plat;Samuel Dumoulin;Romain Feillu;Long format;France TV;Rare;Grand Tour;;6,5
2008;Tour de France;08-juil-08;4;Cholet;Cholet;29,5;Chrono individuel;Kim Kirchen;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;6,5
2008;Tour de France;09-juil-08;5;Cholet;Châteauroux;232;Plat;Mark Cavendish;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;6,5
2008;Tour de France;10-juil-08;6;Aigurande;Super-Besse;195,5;Accidentée;Alejandro Valverde;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;6,5
2008;Tour de France;11-juil-08;7;Brioude;Aurillac;159;Accidentée;Luis León Sánchez;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;6,5
2008;Tour de France;12-juil-08;8;Figeac;Toulouse;172,5;Plat;Mark Cavendish;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;6,5
2008;Tour de France;13-juil-08;9;Toulouse;Bagnères-de-Bigorre;224;Montagne;Vladimir Efimkin;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;6,5
2008;Tour de France;14-juil-08;10;Pau;Lourdes-Hautacam;156;Montagne;Juan José Cobo;Cadel Evans;Long format;France TV;Rare;Grand Tour;;6,5
